Customer Code,Business Name,Owner Name,Phone Number,Customer Type,Channel Type,Residential Type,Latitude,Longitude,Location,Created At
NS/MT337,BUSUNYA HEALTH CENTER,ABIGAIL NUAMAH,233248885432,Retailer,Public Health Facility,\N,0.0,0.0,NKORANZA NORTH,2019-12-16 22:52:43
NS/MT338,DORMAA WEST HOSPITAL,CONSTANCE YEBOAH,233242937412,Retailer,Public Health Facility,\N,0.0,0.0,DORMAA WEST,2019-12-16 22:56:37
NS/MT339,BROHANI CHPS,MEMUNATU IBRAHIM,233208295588,Retailer,Public Health Facility,\N,0.0,0.0,TAIN,2019-12-16 22:58:48
NS/MT340,KORASU HEALTH CENTER,AGNES NTIWAA,233203588169,Retailer,Public Health Facility,\N,0.0,0.0,BEREKUM WEST,2019-12-16 23:00:42
WC2163,DOYEN PLUS ENTERPRISE,CHRISTOPHER,233243223065,Distributor,Other,Urban,5.1123109,-1.2580411,CAPE COAST,2019-12-17 10:39:57
AW1486,DECEMBER FIESTA SALES,Ade,233501336312,Distributor,Other,\N,0.0,0.0,Dzorwulu,2019-12-17 18:32:42
WT213,JOHN'S COMMUNITY CLINUC,Mary,233249331716,Retailer,Private Health Facility,Urban,5.980709,-1.913680,Ayanfuri,2019-12-19 14:26:14
NT153,KPEMBU CHPS,Ruth Musah Ewuntomah,233244685471,Retailer,Public Health Facility,Urban,8.562112,-0.754702,Kpembu,2020-01-11 12:23:26
NT154,KPENDUA CHPS,Sarpong S. Regina,233248780871,Retailer,Public Health Facility,Urban,9.732512,-1.063599,Kpondua,2020-01-11 12:29:06
NT155,PISHIGU HEALTH CENTRE,Tahiru Ahalam,233249712210,Retailer,Public Health Facility,Rural,9.969943,-0 641912,Pishigu,2020-01-11 12:30:42
NT156,GBRIMAH CHPS,Sarah Leticia Adomah,233242902989,Retailer,Public Health Facility,Rural,9.471485,-0.758097,Gbrimah,2020-01-11 12:32:14
NT157,WARIVI CHPS,Chanase Ernestina,233243656700,Retailer,Public Health Facility,Rural,9.513866,-0.179072,Warivi,2020-01-11 12:36:20
NT158,BUIPE POLYCLINIC,Nana Amina Saaka,,Retailer,Public Health Facility,Urban,8.7838188,-1.4690108,Buipe,2020-01-11 12:37:49
NT159,DALUN HEALTH CENTRE,Alimatu Sadia,,Retailer,Public Health Facility,Periurban,9.6300257,-1.0093941,Dalun,2020-01-11 12:39:24
NT160,NAKPANDURI HEALTH CENTRE,Meligah Musah,,Retailer,Public Health Facility,Urban,10.6350933,-0.1796275,Nakpanduri,2020-01-11 12:40:53
NT161,WONJUGA CHPS,Mini Naomi,233544732776,Retailer,Public Health Facility,\N,0.0,0.0,Wonjuga,2020-01-11 12:44:08
NT162,TINGA HEALTH CENTRE,Adjei Eunice,233541511321,Retailer,Public Health Facility,\N,0.0,0.0,Tinga,2020-01-11 12:45:19
NT163,BAMBOI HEALTH CENTRE,Millicent Kansanga,,Retailer,\N,\N,0.0,0.0,Bamboi,2020-01-11 12:46:56
NT164,KPATINGA HEALTH CENTRE,Nassam Suglo,233244065575,Retailer,Public Health Facility,Urban,9.767116,-0.267703,Kpatinga,2020-01-11 12:48:55
NT165,GBINTIRI HEALTH CENTRE,Tindana Belinda,,Retailer,Public Health Facility,Urban,10.306879,- 0.102415,Gbintiri,2020-01-11 12:50:37
NT166,BUNKPURUGU HEALTH CENTRE,Juliana Owusu,233000000000,Retailer,Public Health Facility,Urban,10.522349,0.088922,BUNKPURUGU,2020-01-11 12:55:02
NT167,SAKOGU HEALTH CENTRE,Adoosey Winnie,233249778596,Retailer,Public Health Facility,Periurban,10.5760149,-0.2781733,Sakogu,2020-01-11 12:56:49
NT168,KATANI CHPS,Isaiah Fatimata Binta,233203371986,Retailer,Public Health Facility,Urban,10.1618957,-0.0846335,Katani,2020-01-11 12:58:24
NT169,KANVILLI HEALTH CENTRE,Mahama Rahinatu,,Retailer,Public Health Facility,Urban,9.4481803,-0.839164,Kanvilli,2020-01-11 13:02:03
NT170,NKWANTA CHPS,Rebecca Latiakor,233244695051,Retailer,Public Health Facility,\N,0.0,0.0,Nkwanta,2020-01-11 13:03:20
NT171,GARINKUKA CHPS,Mosoure Victoria,233000000000,Retailer,Public Health Facility,Urban,9.741517,0.134295,Garinkuka,2020-01-11 13:06:19
NT172,ZANDUA CHPS,Mohammed Fatawu,233245496884,Retailer,Public Health Facility,Urban,10.257619,-0.462208,Zandua,2020-01-11 13:14:37
NT173,GBARIGBANPONG CHPS,Evelyn K. Tetteh,233240342222,Retailer,Public Health Facility,\N,0.0,0.0,Gbarigbanpong,2020-01-11 13:27:19
NT174,WULENSI HEALTH CENTRE,Mumuni Damata,233545170031,Retailer,Public Health Facility,Urban,8.6561916,0.0031583,Wulensi,2020-01-11 13:28:47
NT175,LUNGNI HEALTH CENTRE,Halimatu Sadia Alidu,233549344136,Retailer,Public Health Facility,Rural,8.558097,-0.003220,Lungni,2020-01-11 13:34:35
NT176,TUNA HEALTH CENTRE,Assibi Mercy,233209211731,Retailer,Public Health Facility,\N,0.0,0.0,Tuna,2020-01-11 13:38:43
NT177,SABOBA HEALTH CENTRE,Yaso M. Alice,233246711182,Retailer,Public Health Facility,Urban,9.708010,0.301347,Saboba,2020-01-11 13:41:52
NT178,JANTONG CHPS,Atarah Donatha,233000000000,Retailer,Public Health Facility,Rural,9 233600,-0.401219,Jantong,2020-01-11 13:43:24
NT179,NASUAN HEALTH CENTRE,Tomani Rebecca,233245467432,Retailer,Public Health Facility,Urban,10.513217,-0.167930,Nasuan,2020-01-11 13:48:25
NT180,YUNYOO HEALTH CENTRE,Salamatu Adamu,233245835408,Retailer,Public Health Facility,Urban,10.480903,-0.015821,Yunyoo,2020-01-11 14:04:05
NT181,BINCHERATANGA HEALTH CENTRE,Hawawu Florence Mahama,233244402026,Retailer,Public Health Facility,Urban,9.116423,0.001167,Bincheratanga,2020-01-11 14:10:04
NT182,ABENA HEALTH CENTRE,Abaa Patience,233247285820,Retailer,Public Health Facility,\N,0.0,0.0,Bawena,2020-01-11 14:13:54
NT183,JANGA HOSPITAL,Abdul Salam Ajara,233244653151,Retailer,Public Health Facility,Periurban,10.028297,-0.975425,Janga,2020-01-11 14:15:29
NT184,LINGBISI HEALTH CENTRE,Priscilla Addo,233543463532,Retailer,Public Health Facility,\N,0.0,0.0,Lingbisi,2020-01-11 14:19:11
NT185,ZABZUGU RCH,Yahaya Salima,233248079855,Retailer,Public Health Facility,\N,0.0,0.0,Zabzugu,2020-01-11 14:21:53
NT186,ZABZUGU RCH,Mr. Charles,233245953231,Retailer,Public Health Facility,Urban,9.295361,0.3783727,Zabzugu,2020-01-11 14:23:01
NT187,KPALBUTABU HEALTH CENTRE,Affi Punguh Gloria,233243783841,Retailer,Public Health Facility,Urban,9.406173,0.429413,Kpalbutabu,2020-01-11 14:24:50
NT188,TATALE HEALTH CENTRE,Kubaje Gifty,233245735706,Retailer,Public Health Facility,Urban,9.359400,0.529075,Tatale,2020-01-11 14:27:09
NT189,KPANDAI HOSPITAL,Salifu Nafisatu,,Retailer,Public Health Facility,Urban,8.4593768,-0.0225062,Kpandai,2020-01-11 14:28:32
NT190,NAKPALE HEALTH CENTRE,Dorcas Bonsu,233243320890,Retailer,Public Health Facility,Periurban,8.979512,-0.322095,Nakpale,2020-01-11 14:29:45
NT191,ZABZUGU DISTRICT HOSPITAL,Innusah Abdul Samed,233240476598,Retailer,Public Health Facility,Urban,9.297030,0.378971,Zabzugu,2020-01-11 15:58:42
NT192,YIZESI HEALTH CENTRE,Jato N. Vida,233248157204,Retailer,Public Health Facility,Urban,10.283914,-1.4366066,Yizesi,2020-01-11 16:07:53
NT193,CHUCHULIGA HEALTH CENTRE,Anita Asaarik,233205173960,Retailer,Public Health Facility,Periurban,10.814613,-1.181094,Chuchuliga,2020-01-11 16:16:02
NT194,PILANGA CHPS,Adongo Edith,233206417444,Retailer,Public Health Facility,\N,0.0,0.0,Pilanga,2020-01-11 16:25:29
NT195,TALENSI DISTRICT HOSPITAL,Nadia Fynn,233240184111,Retailer,Public Health Facility,Urban,10.713873,-0.794624,Talensi,2020-01-11 16:27:14
NT196,MOSNARI HEALTH CENTRE,Sarah Adu,233557111411,Retailer,Public Health Facility,\N,0.0,0.0,mosnari,2020-01-11 17:17:59
NT197,GARU PRESBY HOSPITAL,Theresa Aruk,233555083509,Retailer,Public Health Facility,Urban,10.8496169,-0.1776907,Garu,2020-01-11 17:19:39
NT198,BINDURI HEALTH CENTRE,Fauzia Tanko Ziblim,233540336582,Retailer,Public Health Facility,Urban,10.959931,-0.313304,Binduri,2020-01-11 17:21:21
NT199,ZUARUNGU HEALTH CENTRE,mary A. Alemiya,,Retailer,Public Health Facility,Urban,10.7911705,-0.7936005,Zuarungu Bolga,2020-01-11 17:23:13
SW418,AYIKUMA CHPS COMPOUND,Mina Dadebo,233243475363,Retailer,Pharmacy,Urban,5.922642,-0.052918,Ayikuma,2020-01-12 13:50:29
SW419,ROBERT MEDICAL CENTER,Dr Aryee,233246510468,Retailer,Private Health Facility,Urban,5.547673,-0.233613,korle bu,2020-01-12 16:43:07
SW420,AMOMOLEY HEALTH CENTER,Pstience,233549319471,Retailer,Public Health Facility,Urban,5.6637159,-0.2969551,Amamoley,2020-01-12 16:46:37
WT214,ST JOHNS HOSPITAL,Mary,233249331716,Retailer,Private Health Facility,\N,0.0,0.0,Ayamfuri,2020-01-13 00:43:23
WT215,NABEL MEDICAL CENTER,Dr Korsah,233244985225,Retailer,Private Health Facility,Urban,5.0198609,-2.4464593,Akpandue,2020-01-13 00:44:59
NT200,YARIGADOSI HEALTH CENTRE,Akolgo Beatrice,233248571724,Retailer,Public Health Facility,Urban,10.780417,-0.829197,Yarigadosi,2020-01-13 14:45:39
NT201,KPIKPWA HEALTH CENTRE,Akudugu John,233248719808,Retailer,Public Health Facility,Urban,10.849435,-0.092017,kpikpwa,2020-01-13 14:48:44
NT202,TEMPANE HEALTH CENTRE,Maame Gyamfuah,233242505925,Retailer,Public Health Facility,Urban,10.8548847,-0.1340769,tempane,2020-01-13 14:50:48
NT203,SONGO HEALTH CENTRE,Wingele Winifred,233249119678,Retailer,Public Health Facility,Urban,10.723983,-0.288393,Songo,2020-01-13 14:55:49
NT204,SRIGU HEALTH CENTRE,Stella Kaba,233246640687,Retailer,Public Health Facility,Urban,10.957913,-0.942393,Srigu,2020-01-13 15:01:31
NT205,KUMBOKO CHPS,Adongo Elizabeth,233248724550,Retailer,Chemical Shop,\N,0.0,0.0,Kumboko,2020-01-13 15:03:18
NT206,BINABA HEALTH CENTRE,Martin Ana Tachega,233206180216,Retailer,Public Health Facility,Urban,10.761715,-0.485696,Binaba,2020-01-13 15:05:54
NT207,DATUKO HEALTH CENTRE,Abane Perpetual,233207619332,Retailer,Public Health Facility,Urban,10.715356,-0.648596,Datuko,2020-01-13 15:10:56
NT208,KOM CHPS,Aburinya Victoria,233541446559,Retailer,Public Health Facility,\N,0.0,0.0,Kom,2020-01-13 15:13:09
NT209,KNE HEALTH CENTRE,Bayiwona Faustina,233505963162,Retailer,Public Health Facility,Rural,10.925887,-0.957693,Kone,2020-01-13 15:15:56
NT210,FUMBISI HEALTH CENTRE,Alafa Leticia,233024572422,Retailer,Public Health Facility,Rural,10.456845,-1.315995,Fumbisi,2020-01-13 15:18:27
NT211,KANJARGA HEALTH CENTRE,Emelia Adom,233542343703,Retailer,Public Health Facility,Urban,10.513515,-1.373191,Kanjarga,2020-01-13 15:19:53
NT212,NAMOO HEALTH CENTRE,Sefa Boakye Cynthia,233202859209,Retailer,Public Health Facility,Rural,10.130479,-0.197519,Namoo,2020-01-13 15:22:42
NT213,NAVRONGO HEALTH CENTRE,Afelik Ruth,233249604121,Retailer,Non-Traditional Outlet,Urban,10.880919,-1.197519,Navrongo,2020-01-13 15:24:44
NT214,BONGO HOSPITAL,Dora Duah,233243786163,Retailer,Public Health Facility,Urban,10.914850,-0.807220,Bongo,2020-01-13 15:27:15
NT215,ZEBILLA DISTRICT HOSPITAL,Amiah Monica,233209086527,Retailer,Public Health Facility,Periurban,10.936458,-0.473638,Zebilla,2020-01-13 15:34:49
NT216,CORONATION HEALTH CENTRE,Abilla W. Sarah,233241435779,Retailer,Public Health Facility,Urban,10.7884523,-0.8500475,Bolga,2020-01-13 15:36:38
NT217,KULUNGUGU HEALTH CENTRE,Zakaria Hasimi,233204848135,Retailer,Public Health Facility,Rural,11.1467077,-0.2093342,Kulungugu,2020-01-13 15:38:27
NT218,SARABOGO CHPS,Agenga Fulera Pascaline,233247760122,Retailer,Public Health Facility,Rural,11.0583822,-0.1694301,Sarabobgo,2020-01-13 17:03:11
NT219,DASOBLIGO CHPS,Awuah Esther Boateng,233248096274,Retailer,Public Health Facility,\N,0.0,0.0,Dasobligo,2020-01-13 17:10:39
NT220,NANGODI HEALTH CENTRE,Naab Sadia Yintim,233542928235,Retailer,Public Health Facility,Rural,10.863098,-0.661377,Nangodo,2020-01-13 17:12:05
NT221,BUGRI CORNER HEALTH CENTRE,Anabila Nelson,233241922772,Retailer,Public Health Facility,Urban,10.8496169,-0.1776907,Bugri,2020-01-13 17:13:40
NT222,KOLOGO HEALTH CENTRE,Agyemang  Gloria,233559144180,Retailer,Public Health Facility,Urban,10.737393,-1.078194,Kologo,2020-01-13 17:15:51
NT223,GOORE HEALTH CENTRE,Ofori Abanga Linda,233243686318,Retailer,Public Health Facility,Rural,10.957900,-0.314088,Goore,2020-01-13 17:31:17
NT224,PUSIGA HEALTH CENTRE,Haruna,233241124679,Retailer,Public Health Facility,Urban,10.8496169,-0.1776907,Pusiga,2020-01-13 17:34:29
NT225,ZAWSE HEALTH CENTRE,Anagdene Eunice Akugre,233541628663,Retailer,Public Health Facility,Urban,11.052705,-0.293389,Zawse,2020-01-13 17:40:39
NT226,DUA HEALTH CENTRE,Mbah Halimatu Sadia,233246980037,Retailer,Public Health Facility,Urban,10.8806000,-0.7956000,Dua,2020-01-13 17:42:47
NT227,BONGO SOE HEALTH,Awuni  Monica,233248879468,Retailer,Private Health Facility,Rural,10.959727,-0.782193,Bongo,2020-01-13 17:44:59
NT228,SANDEMA HOSPITAL,Allou Hilda,233248953945,Retailer,Public Health Facility,Urban,10.733373,-1.287912,Sandema,2020-01-13 17:49:35
SW421,RABBI PHARMACY,Mavis,233545453758,Retailer,Pharmacy,\N,0.0,0.0,Ablekuma,2020-01-14 20:08:31
SW422,FAMILY HEALTH HOSPITAL,Janet,233244760056,Retailer,Public Health Facility,Urban,5.5731584,-0.1121606,Teshie,2020-01-14 20:11:07
NT229,BUGRI HEALTH CENTER,Ibrahim Mariama,233206905742,Retailer,Public Health Facility,Urban,10.969407,-0.134812,Bugri,2020-01-14 23:09:56
NT230,KALBEO CHPS,Irene Ayamdoo,233243012962,Retailer,Public Health Facility,Rural,10.751713,-0.882901,Kalbeo,2020-01-14 23:11:12
NT231,DABILLA CHPS,Atubiga Mariama,233246904601,Retailer,Public Health Facility,Rural,10.757908,-0.179948,Dabilla,2020-01-14 23:12:27
NT232,DUSBULIGA CHPS,Anane Felicia,233545876898,Retailer,Public Health Facility,Rural,11.049213,-0.141515,Dusbuliga,2020-01-14 23:13:50
NT233,CHIANA HEALTH CENTRE,Adenkea Rose,233249529182,Retailer,Public Health Facility,Urban,10.855822,-1.278078,Chiana,2020-01-14 23:15:17
NT234,SAPELLIGA HEALTH CENTRE,Adaboro Matilda Baba,233244701779,Retailer,Public Health Facility,\N,0.0,0.0,Sapelliga,2020-01-14 23:16:57
NT235,ZONGOIRE HEALTH CENTER,Sundong Grace Tawiah,233205659132,Retailer,Public Health Facility,Urban,10.690111,-0.433500,Zongoire,2020-01-14 23:18:46
SW423,RHODIUM PHARMACY,Deborah,233246032528,Retailer,Pharmacy,Urban,5.5977064,-0.1984535,Pig Farm,2020-01-15 13:09:59
AE1591,THYWILL CHEMICALS,Cynthia lahbi,233247987079,Retailer ,Chemical Shop,Urban,5.651602,0.019025,Tema Newtown,2020-01-15 13:57:27
NR2403,GINAPHARMA,MR. Abdalla,233540308401,Retailer,Pharmacy,Urban,9.4250998,-0.856521,Choggo,2020-01-15 17:19:19
NR2404,FRIMPS MART GURUGU,Najilawu,233053244964,Retailer,Other,\N,0.0,0.0,Gurugu,2020-01-15 17:21:08
NR2405,CLETUS ACHULBA CHEM,ACHULBA,233247808542,Retailer,Chemical Shop,\N,0.0,0.0,NAVORONGO,2020-01-17 12:57:23
NR2406,GITHER PHARMACY,LUTHER ADJEI,233200543056,Retailer,Pharmacy,Urban,10.890477,-1.087659,NAVORONGO,2020-01-17 13:12:49
NR2407,ABOTARE YE SHOPING CENTRE,MR. ALBERT,233208781973,Retailer,Other,\N,0.0,0.0,Paga,2020-01-17 14:55:37
NR2408,ATIPAGA ZAKARIA MUMUNI,AFISHA,,Retailer,Chemical Shop,Urban,10.9975597,-1.1145977,PAGA,2020-01-17 15:27:34
NR2409,KWOSE VICTOR,MR. KWOSE,233208776321,Retailer,Chemical Shop,\N,0.0,0.0,paga,2020-01-17 15:52:54
NR2410,BUKARI FATAWU,MR. FUSEINI,233249059700,Retailer,Chemical Shop,\N,0.0,0.0,paga,2020-01-17 16:03:38
NT236,SAMOA H/C,Juliana Ampomah,233542787967,Retailer,Public Health Facility,\N,0.0,0.0,samoah,2020-01-18 08:37:27
NT237,SUKE  CHPS,Baguovi Faustina,233247810649,Retailer,Public Health Facility,\N,0.0,0.0,suke,2020-01-18 08:40:29
NT238,HAMILE HC,Doguiekuu Faustina,233542371884,Retailer,Public Health Facility,\N,0.0,0.0,Hamile,2020-01-18 08:41:50
NT239,NADOWLI DISTRICT HOSPITAL,Doris Dampson,,Retailer,Public Health Facility,Urban,10.3627933,-2.6578764,Nodowli,2020-01-18 08:44:15
NT240,ZAMBO HC,Ahor Gifty,233507213926,Retailer,Public Health Facility,\N,0.0,0.0,Zambo,2020-01-18 08:46:19
NT241,ISSA HC,Francisca Addai,233247971009,Retailer,Public Health Facility,\N,0.0,0.0,Issa,2020-01-18 08:48:56
NT242,BILLAW HC,Patricia Tengdong,233240321419,Retailer,Public Health Facility,\N,0.0,0.0,Billaw,2020-01-18 08:50:14
NT243,KARNI HC,Tieripuo Theresa,233241063533,Retailer,Public Health Facility,\N,0.0,0.0,Karni,2020-01-18 08:51:37
NT244,DAFFIAMA HC,Adamu Aseta,233541639287,Retailer,Public Health Facility,\N,0.0,0.0,Daffiama,2020-01-18 08:53:25
NT245,LAWRA SUB,Samayee Felicia,233540447573,Retailer,Public Health Facility,\N,0.0,0.0,Lawra,2020-01-18 08:56:32
NT246,BUSSIE HC,Haruna Rukaya,233541635489,Retailer,Public Health Facility,\N,0.0,0.0,Bussie,2020-01-18 08:59:09
NT247,BOO CHPS,Ibku Fedelia,233248663346,Retailer,Public Health Facility,\N,0.0,0.0,Boo,2020-01-18 09:00:00
NT248,DIE CHPS,Izu Christian,233201227868,Retailer,Public Health Facility,\N,0.0,0.0,Die,2020-01-18 09:02:36
NT249,TIZZA HC,Bondigbee Janet,,Retailer,Public Health Facility,Urban,10.5352673,-2.700483,Tizza,2020-01-18 09:05:24
NT250,UL-KPONG CHPS,Ateere Christiana,233249895012,Retailer,Public Health Facility,\N,0.0,0.0,Ul Kpong,2020-01-18 09:07:05
NT251,TAAMAPUO CHPS,Doosah Eva,233207026165,Retailer,Public Health Facility,\N,0.0,0.0,Taamapuo,2020-01-18 09:08:22
NT252,EWULLU HOSPITAL,Abena A. Boateng,233241494114,Retailer,Public Health Facility,\N,0.0,0.0,Ewollu,2020-01-18 09:10:14
NT253,FOELMUO HC,Mercy Ofosu,233245332060,Retailer,Public Health Facility,\N,0.0,0.0,Fielmuo,2020-01-18 09:12:30
NT254,JAWIA HC,Stephanie Stoorie Duncan,233240380683,Retailer,Public Health Facility,\N,0.0,0.0,Jawia,2020-01-18 09:14:01
NT255,SAKAI HC,Samari Abiba,233245673889,Retailer,Public Health Facility,\N,0.0,0.0,Sakai,2020-01-18 09:15:21
NT256,KUNDANGU HC,Linda Naadar,,Retailer,\N,\N,0.0,0.0,Tan,2020-01-18 09:16:32
NT257,CHARIA HC,Kyerewaa Sarah,233248496163,Retailer,Public Health Facility,\N,0.0,0.0,Charia,2020-01-18 09:18:49
NT258,WA WEST DIST. HOSP,Priscilla Asante,233248527510,Retailer,Public Health Facility,\N,0.0,0.0,Wa,2020-01-18 09:20:15
NT259,WA MUNICIPAL,Umuhairah Walamani,,Retailer,Public Health Facility,Urban,10.0572652,-2.4990756,Wa,2020-01-18 09:21:47
NT260,DORIMON HC,Imoru Jameela,233541637878,Retailer,Public Health Facility,\N,0.0,0.0,Dorimon,2020-01-18 09:23:14
NT261,ZINI HC,Kyiileyangn Bertha,233209480555,Retailer,Public Health Facility,\N,0.0,0.0,Wa,2020-01-18 09:24:41
NT262,KULFO HEALTH CENTRE,Dimbie Nuhu Jariatu,233247434630,Retailer,Public Health Facility,\N,0.0,0.0,Kulfuo,2020-01-18 16:53:33
NT263,NABUGUBELLE HEALTH CENTER,Mumuni Theresa,233553690749,Retailer,Public Health Facility,\N,0.0,0.0,Nabu,2020-01-18 16:55:52
NT264,POLEE CHPS,Ninnang Felicia,233544071775,Retailer,Public Health Facility,\N,0.0,0.0,Ninnang,2020-01-18 22:11:34
NT265,LOGGU HEATH CENTRE,Yakubu Rabiatu,233542828916,Retailer,Public Health Facility,\N,0.0,0.0,Loggu,2020-01-18 22:14:32
NT266,URBAN HEALTH CENTRE WA,Hawulata Nasiru,233208793189,Retailer,Public Health Facility,\N,0.0,0.0,Wa,2020-01-18 22:19:16
NT267,DOBILE HC,Amadu Mariam,233243274086,Retailer,Public Health Facility,\N,0.0,0.0,Dobile,2020-01-18 22:20:26
NT268,BULENGA HC,Yahaya Rashida,233547686755,Retailer,Public Health Facility,\N,0.0,0.0,Bulenga,2020-01-18 22:27:16
NT269,NAAHA HC,Tahiru Hikimatu,233246417983,Retailer,Public Health Facility,\N,0.0,0.0,Naaha,2020-01-18 22:29:40
NT270,BUFFIAMA CHPS,Cynthia Kpime,233554408202,Retailer,Public Health Facility,\N,0.0,0.0,Buffiama,2020-01-18 22:32:14
NT271,GENGEAKPE HEALTH CENTRE,Dong-imwin Julia,233020902739,Retailer,Public Health Facility,\N,0.0,0.0,Gengeakpe,2020-01-18 22:36:29
NT272,JEFFISI HEALTH CENTER,Stella Mbra,233541052855,Retailer,Public Health Facility,\N,0.0,0.0,Jeffisi,2020-01-18 22:41:15
NT273,KETUO HEALTH CENTER,Yahbewabr Hellen,233205779091,Retailer,Public Health Facility,\N,0.0,0.0,Ketuo,2020-01-18 22:42:34
NR2411,ABDULAI YAKUBU,YAKUBU,233208392047,Retailer,Chemical Shop,\N,0.0,0.0,GAMBAGA,2020-01-19 12:45:12
NR2412,SAYIBU SALIFU CHEM,MUHUMIN,233541416138,Retailer,Chemical Shop,\N,0.0,0.0,GAMBAGA,2020-01-19 12:52:52
NR2413,ANABA FELIX,hawa,233548247991,Retailer,Chemical Shop,\N,0.0,0.0,walewale,2020-01-19 14:22:55
WT216,WORK AND HAPPINESS MATERNITY HOME,Beatrice Duntu,233541044720,Retailer,Private Health Facility,Urban,4.9123278,-1.7768531,lagos Town,2020-01-20 09:20:05
WT217,DUNKWAW MUNICIPAL HOSPITAL,Beatrice,233243115566,Retailer,Public Health Facility,Urban,5.9629629,-1.7755855,Dunkwa,2020-01-20 09:22:37
WT218,PENTECOST HOSPITAL AYANFURI,Abigail,233248670972,Retailer ,Private Health Facility,Periurban ,5.95769,-1.87819,Ayanfuri,2020-01-20 09:30:11
WT219,KOJOKROM CHPS,Fred,233244286988,Retailer,Public Health Facility,\N,0.0,0.0,Kojokrom,2020-01-20 09:35:48
WT220,THE SAINT MATERNITY HOME,Antie Lizzy,233244861975,Retailer ,Private Health Facility,Urban,5.11117,-1.23357,Brofoyedru,2020-01-20 22:56:12
NT274,BAWENA HEALTH CENTER,Abaa Patience,233247282820,Retailer,Public Health Facility,\N,0.0,0.0,Bawena,2020-01-22 10:51:16
NT275,TANGA HOSPITAL,Abdul Salam Ajara,233244653151,Retailer,Public Health Facility,\N,0.0,0.0,Tanga,2020-01-22 10:53:24
NT276,TATALE HEALTH CENTER,Kubaje Gifty,233245735706,Retailer,Public Health Facility,Urban,9.359302,0.528801,Tatale,2020-01-22 11:00:20
NT277,BOLGA REG. HOSP.,Takper. W. Justine,233246127285,Retailer,Public Health Facility,\N,0.0,0.0,Bolgatanga,2020-01-22 11:28:53
NT278,SHERIGU HEALTH CENTER,Kaba Stella,233246640687,Retailer,Public Health Facility,Rural,10.772814,-0.910604,Sherigu,2020-01-22 11:35:33
NT279,WA RH,Lois Apasera,233208849983,Retailer,Public Health Facility,\N,0.0,0.0,Wa,2020-01-22 12:05:11
NT280,SANDEMA HOSP. 2,Asamamaba Vero,233202542424,Retailer,Public Health Facility,\N,0.0,0.0,Sandema,2020-01-22 12:24:14
NT281,BOLGATANGA REGIONAL HOSP. 2,Adijatu Tiamigu,233208411137,Retailer,Public Health Facility,\N,0.0,0.0,Bolga,2020-01-22 12:35:18
NT282,BOLGA. REG. HOSP.3,Bernard Anankor,233244117502,Retailer,Public Health Facility,\N,0.0,0.0,Bolga,2020-01-22 12:39:05
NT283,REGIONAL HOSPITAL BOLGA,Sadia Salifu,233243447548,Retailer,Public Health Facility,\N,0.0,0.0,Bolga,2020-01-22 12:41:34
NT284,BOLGA REGIONAL HOSP. 4,Dora Kariba,233244970335,Retailer,Public Health Facility,\N,0.0,0.0,Bolga,2020-01-22 12:44:06
NT285,NADOWLI DISTRICT HOSP. 1,Wanaah Francisca,233248690645,Retailer,Public Health Facility,\N,0.0,0.0,Nadowli,2020-01-22 12:52:34
NT286,NADOWLI DISTRICT HOSP. 2,Doris Dampson,233024612393,Retailer,Public Health Facility,\N,0.0,0.0,Nadowli,2020-01-22 12:54:35
NT287,NADOWLI DISTRICT HOSP. 3,Babu Florence,233242803567,Retailer,Public Health Facility,\N,0.0,0.0,Nadowli,2020-01-22 12:57:05
NT288,WA R/H,Mary Agyare,233247537390,Retailer,Public Health Facility,\N,0.0,0.0,Wa,2020-01-22 13:10:09
NT289,TUGGO HC,Ayaribii Jennifer,233556396290,Retailer,Public Health Facility,\N,0.0,0.0,Wa,2020-01-22 13:18:59
NT290,NANDOM HOSPITAL,Sarpong Alberta,233543856697,Retailer,Public Health Facility,\N,0.0,0.0,Nandom,2020-01-22 13:33:09
NT291,KAMBALI SUB,Umubairah Umoru,233248527510,Retailer,Public Health Facility,\N,0.0,0.0,Wa,2020-01-22 13:37:26
NT292,NANDOM  HC,Quarm Rita,233555435373,Retailer,Public Health Facility,\N,0.0,0.0,Nandom,2020-01-22 13:45:41
NT293,TOM CHPS,Kanguri Grace,233207631897,Retailer,Public Health Facility,\N,0.0,0.0,Tom,2020-01-22 13:48:50
NT294,CHARINGU HC,Walamani Umuhaira,233240329256,Retailer,Public Health Facility,\N,0.0,0.0,Wa,2020-01-22 13:53:32
NT295,NANDOM HOSPITAL 1,Pra Christiana,233553554172,Retailer,Public Health Facility,\N,0.0,0.0,Nandom,2020-01-22 13:56:56
NT296,NANDOM HOSPITAL 2,Dorothy Armooh,233240296883,Retailer,Public Health Facility,\N,0.0,0.0,Nandom,2020-01-22 13:59:04
NT297,GWOLLU HOSP.,Abena A. Boateng,233241494114,Retailer,Public Health Facility,\N,0.0,0.0,Tumu,2020-01-22 14:03:37
NT298,GWOLLU HOSPITAL,Abena A. Boateng,233241494114,Retailer,Public Health Facility,\N,0.0,0.0,Wa,2020-01-22 14:09:29
AE1592,RESONANCE PHARMACY,Eve,233560556785,Retailer,Pharmacy,Urban,5.6859354,-0.0330938,Ashaimam,2020-01-23 11:30:50
